,board_id,root_hash,solution_id,size,difficulty,missing_cells,puzzle_grid,solution_grid
278,S4_easy_b411e7559f32b379,b411e7559f32b379,1234342121434312,4,easy,6,"[[1, 0, 3, 4], [3, 0, 0, 1], [0, 1, 0, 3], [4, 0, 1, 2]]","[[1, 2, 3, 4], [3, 4, 2, 1], [2, 1, 4, 3], [4, 3, 1, 2]]"
279,S4_hard_6baecc4f38c4c204,6baecc4f38c4c204,1243431221343421,4,hard,11,"[[0, 2, 0, 0], [4, 0, 0, 0], [0, 0, 3, 0], [0, 0, 2, 1]]","[[1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1]]"
280,S4_medium_6baecc4f38c4c204,6baecc4f38c4c204,1243431221343421,4,medium,8,"[[0, 2, 0, 0], [4, 0, 0, 0], [0, 1, 3, 4], [3, 0, 2, 1]]","[[1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1]]"
281,S4_easy_6baecc4f38c4c204,6baecc4f38c4c204,1243431221343421,4,easy,6,"[[1, 2, 0, 3], [4, 0, 0, 0], [0, 1, 3, 4], [3, 0, 2, 1]]","[[1, 2, 4, 3], [4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1]]"
282,S4_hard_18a86b60ed471b63,18a86b60ed471b63,2413132442313142,4,hard,11,"[[0, 0, 1, 3], [0, 0, 0, 0], [0, 2, 0, 0], [3, 0, 0, 2]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2]]"
283,S4_medium_18a86b60ed471b63,18a86b60ed471b63,2413132442313142,4,medium,8,"[[2, 0, 1, 3], [0, 3, 0, 0], [4, 2, 0, 0], [3, 0, 0, 2]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2]]"
284,S4_easy_18a86b60ed471b63,18a86b60ed471b63,2413132442313142,4,easy,6,"[[2, 0, 1, 3], [0, 3, 2, 0], [4, 2, 0, 0], [3, 0, 4, 2]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2]]"
285,S4_hard_1c58913257822a21,1c58913257822a21,4312213434211243,4,hard,11,"[[0, 3, 0, 2], [0, 0, 3, 0], [0, 0, 0, 0], [1, 2, 0, 0]]","[[4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3]]"
286,S4_medium_1c58913257822a21,1c58913257822a21,4312213434211243,4,medium,8,"[[0, 3, 0, 2], [0, 0, 3, 4], [3, 0, 0, 0], [1, 2, 4, 0]]","[[4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3]]"
287,S4_easy_1c58913257822a21,1c58913257822a21,4312213434211243,4,easy,6,"[[4, 3, 0, 2], [0, 1, 3, 4], [3, 0, 0, 0], [1, 2, 4, 0]]","[[4, 3, 1, 2], [2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3]]"
288,S4_hard_6e01773aacfedb24,6e01773aacfedb24,3241143241232314,4,hard,11,"[[3, 0, 0, 0], [1, 0, 0, 2], [0, 1, 0, 0], [0, 0, 0, 4]]","[[3, 2, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 1, 4]]"
289,S4_medium_6e01773aacfedb24,6e01773aacfedb24,3241143241232314,4,medium,8,"[[3, 0, 0, 0], [1, 4, 0, 2], [0, 1, 0, 3], [0, 0, 1, 4]]","[[3, 2, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 1, 4]]"
290,S4_easy_6e01773aacfedb24,6e01773aacfedb24,3241143241232314,4,easy,6,"[[3, 2, 0, 0], [1, 4, 3, 2], [0, 1, 0, 3], [0, 0, 1, 4]]","[[3, 2, 4, 1], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 1, 4]]"
291,S4_hard_1c61baddc063a732,1c61baddc063a732,2413314242311324,4,hard,11,"[[2, 0, 0, 0], [0, 1, 4, 0], [0, 0, 0, 1], [0, 0, 2, 0]]","[[2, 4, 1, 3], [3, 1, 4, 2], [4, 2, 3, 1], [1, 3, 2, 4]]"
292,S4_medium_1c61baddc063a732,1c61baddc063a732,2413314242311324,4,medium,8,"[[2, 0, 0, 3], [0, 1, 4, 0], [0, 2, 0, 1], [1, 0, 2, 0]]","[[2, 4, 1, 3], [3, 1, 4, 2], [4, 2, 3, 1], [1, 3, 2, 4]]"
293,S4_easy_1c61baddc063a732,1c61baddc063a732,2413314242311324,4,easy,6,"[[2, 0, 0, 3], [3, 1, 4, 2], [0, 2, 0, 1], [1, 0, 2, 0]]","[[2, 4, 1, 3], [3, 1, 4, 2], [4, 2, 3, 1], [1, 3, 2, 4]]"
294,S4_hard_06b2129aef7b778b,06b2129aef7b778b,2143432112343412,4,hard,11,"[[0, 0, 4, 0], [0, 3, 0, 1], [1, 0, 0, 0], [0, 4, 0, 0]]","[[2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2]]"
295,S4_medium_06b2129aef7b778b,06b2129aef7b778b,2143432112343412,4,medium,8,"[[2, 1, 4, 0], [0, 3, 2, 1], [1, 0, 0, 0], [0, 4, 0, 0]]","[[2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2]]"
296,S4_easy_06b2129aef7b778b,06b2129aef7b778b,2143432112343412,4,easy,6,"[[2, 1, 4, 0], [0, 3, 2, 1], [1, 2, 3, 0], [0, 4, 0, 0]]","[[2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4], [3, 4, 1, 2]]"
297,S4_hard_78df0afc2e1ace7b,78df0afc2e1ace7b,3142241343211234,4,hard,11,"[[0, 1, 0, 2], [0, 4, 0, 0], [0, 3, 0, 1], [0, 0, 0, 0]]","[[3, 1, 4, 2], [2, 4, 1, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
298,S4_medium_78df0afc2e1ace7b,78df0afc2e1ace7b,3142241343211234,4,medium,8,"[[0, 1, 0, 2], [2, 4, 0, 0], [0, 3, 0, 1], [1, 2, 0, 0]]","[[3, 1, 4, 2], [2, 4, 1, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
299,S4_easy_78df0afc2e1ace7b,78df0afc2e1ace7b,3142241343211234,4,easy,6,"[[3, 1, 0, 2], [2, 4, 0, 3], [0, 3, 0, 1], [1, 2, 0, 0]]","[[3, 1, 4, 2], [2, 4, 1, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
300,S4_hard_3223996213912ed1,3223996213912ed1,4312123434212143,4,hard,11,"[[0, 0, 0, 2], [1, 0, 0, 0], [0, 4, 0, 0], [0, 1, 4, 0]]","[[4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1], [2, 1, 4, 3]]"
301,S4_medium_3223996213912ed1,3223996213912ed1,4312123434212143,4,medium,8,"[[4, 3, 0, 2], [1, 0, 0, 0], [0, 4, 0, 0], [0, 1, 4, 3]]","[[4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1], [2, 1, 4, 3]]"
302,S4_easy_3223996213912ed1,3223996213912ed1,4312123434212143,4,easy,6,"[[4, 3, 0, 2], [1, 0, 3, 0], [0, 4, 0, 1], [0, 1, 4, 3]]","[[4, 3, 1, 2], [1, 2, 3, 4], [3, 4, 2, 1], [2, 1, 4, 3]]"
303,S4_hard_c1fcc7f57e45491c,c1fcc7f57e45491c,1342421331242431,4,hard,11,"[[0, 3, 0, 0], [0, 2, 1, 0], [0, 0, 2, 4], [0, 0, 0, 0]]","[[1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
304,S4_medium_c1fcc7f57e45491c,c1fcc7f57e45491c,1342421331242431,4,medium,8,"[[1, 3, 4, 0], [0, 2, 1, 0], [0, 1, 2, 4], [0, 0, 0, 0]]","[[1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
305,S4_easy_c1fcc7f57e45491c,c1fcc7f57e45491c,1342421331242431,4,easy,6,"[[1, 3, 4, 0], [4, 2, 1, 0], [0, 1, 2, 4], [2, 0, 0, 0]]","[[1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
306,S4_hard_3a5b79b6394a22b5,3a5b79b6394a22b5,4321124321343412,4,hard,11,"[[4, 0, 2, 0], [0, 0, 0, 0], [2, 0, 3, 0], [3, 0, 0, 0]]","[[4, 3, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 1, 2]]"
307,S4_medium_3a5b79b6394a22b5,3a5b79b6394a22b5,4321124321343412,4,medium,8,"[[4, 0, 2, 0], [0, 2, 4, 0], [2, 0, 3, 0], [3, 4, 0, 0]]","[[4, 3, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 1, 2]]"
308,S4_easy_3a5b79b6394a22b5,3a5b79b6394a22b5,4321124321343412,4,easy,6,"[[4, 0, 2, 0], [0, 2, 4, 0], [2, 0, 3, 4], [3, 4, 0, 2]]","[[4, 3, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [3, 4, 1, 2]]"
309,S4_hard_1922215474e0f125,1922215474e0f125,4132234132141423,4,hard,11,"[[0, 0, 0, 2], [0, 3, 0, 0], [0, 0, 1, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 2, 3]]"
310,S4_medium_1922215474e0f125,1922215474e0f125,4132234132141423,4,medium,8,"[[4, 0, 0, 2], [0, 3, 4, 1], [0, 0, 1, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 2, 3]]"
311,S4_easy_1922215474e0f125,1922215474e0f125,4132234132141423,4,easy,6,"[[4, 0, 0, 2], [2, 3, 4, 1], [3, 0, 1, 0], [1, 0, 2, 0]]","[[4, 1, 3, 2], [2, 3, 4, 1], [3, 2, 1, 4], [1, 4, 2, 3]]"
312,S4_hard_4e481a886c42af7d,4e481a886c42af7d,1432324141232314,4,hard,11,"[[1, 0, 0, 2], [0, 0, 4, 0], [0, 0, 2, 0], [2, 0, 0, 0]]","[[1, 4, 3, 2], [3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4]]"
313,S4_medium_4e481a886c42af7d,4e481a886c42af7d,1432324141232314,4,medium,8,"[[1, 0, 0, 2], [3, 2, 4, 0], [0, 0, 2, 0], [2, 0, 1, 0]]","[[1, 4, 3, 2], [3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4]]"
314,S4_easy_4e481a886c42af7d,4e481a886c42af7d,1432324141232314,4,easy,6,"[[1, 0, 0, 2], [3, 2, 4, 0], [4, 0, 2, 0], [2, 0, 1, 4]]","[[1, 4, 3, 2], [3, 2, 4, 1], [4, 1, 2, 3], [2, 3, 1, 4]]"
315,S4_hard_beba4ed1ae652c13,beba4ed1ae652c13,1234342143122143,4,hard,11,"[[0, 0, 0, 0], [0, 0, 0, 1], [4, 0, 1, 0], [0, 1, 0, 3]]","[[1, 2, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [2, 1, 4, 3]]"
316,S4_medium_beba4ed1ae652c13,beba4ed1ae652c13,1234342143122143,4,medium,8,"[[1, 0, 0, 0], [0, 0, 0, 1], [4, 0, 1, 2], [0, 1, 4, 3]]","[[1, 2, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [2, 1, 4, 3]]"
317,S4_easy_beba4ed1ae652c13,beba4ed1ae652c13,1234342143122143,4,easy,6,"[[1, 0, 3, 0], [0, 0, 0, 1], [4, 0, 1, 2], [2, 1, 4, 3]]","[[1, 2, 3, 4], [3, 4, 2, 1], [4, 3, 1, 2], [2, 1, 4, 3]]"
318,S4_hard_0c96faac3066d165,0c96faac3066d165,1324241342313142,4,hard,11,"[[1, 0, 0, 0], [0, 4, 0, 0], [0, 2, 3, 0], [0, 0, 0, 2]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 4, 2]]"
319,S4_medium_0c96faac3066d165,0c96faac3066d165,1324241342313142,4,medium,8,"[[1, 0, 0, 0], [0, 4, 1, 3], [4, 2, 3, 0], [0, 0, 0, 2]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 4, 2]]"
320,S4_easy_0c96faac3066d165,0c96faac3066d165,1324241342313142,4,easy,6,"[[1, 0, 0, 4], [0, 4, 1, 3], [4, 2, 3, 0], [0, 1, 0, 2]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 4, 2]]"
321,S4_hard_657fdc68f0e30061,657fdc68f0e30061,1432234141233214,4,hard,11,"[[0, 0, 3, 0], [0, 3, 0, 1], [4, 1, 0, 0], [0, 0, 0, 0]]","[[1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
322,S4_medium_657fdc68f0e30061,657fdc68f0e30061,1432234141233214,4,medium,8,"[[0, 0, 3, 0], [0, 3, 0, 1], [4, 1, 0, 3], [3, 0, 0, 4]]","[[1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
323,S4_easy_657fdc68f0e30061,657fdc68f0e30061,1432234141233214,4,easy,6,"[[0, 0, 3, 0], [0, 3, 4, 1], [4, 1, 0, 3], [3, 2, 0, 4]]","[[1, 4, 3, 2], [2, 3, 4, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
324,S4_hard_210bca91ae24baa5,210bca91ae24baa5,3241413223141423,4,hard,11,"[[0, 0, 0, 1], [4, 0, 0, 0], [0, 3, 1, 0], [0, 0, 2, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3]]"
325,S4_medium_210bca91ae24baa5,210bca91ae24baa5,3241413223141423,4,medium,8,"[[0, 2, 0, 1], [4, 1, 3, 0], [0, 3, 1, 0], [0, 0, 2, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3]]"
326,S4_easy_210bca91ae24baa5,210bca91ae24baa5,3241413223141423,4,easy,6,"[[0, 2, 0, 1], [4, 1, 3, 0], [0, 3, 1, 0], [1, 0, 2, 3]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3]]"
327,S4_hard_387ecfc8720a5236,387ecfc8720a5236,1234341221434321,4,hard,11,"[[0, 2, 3, 0], [0, 0, 1, 0], [0, 0, 0, 0], [4, 3, 0, 0]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1]]"
328,S4_medium_387ecfc8720a5236,387ecfc8720a5236,1234341221434321,4,medium,8,"[[0, 2, 3, 0], [0, 0, 1, 2], [2, 0, 0, 0], [4, 3, 0, 1]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1]]"
329,S4_easy_387ecfc8720a5236,387ecfc8720a5236,1234341221434321,4,easy,6,"[[0, 2, 3, 4], [0, 0, 1, 2], [2, 0, 4, 0], [4, 3, 0, 1]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1]]"
330,S4_hard_4274eeb2829dd7af,4274eeb2829dd7af,3124421313422431,4,hard,11,"[[0, 0, 0, 0], [4, 0, 1, 3], [1, 0, 4, 0], [0, 0, 0, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2], [2, 4, 3, 1]]"
331,S4_medium_4274eeb2829dd7af,4274eeb2829dd7af,3124421313422431,4,medium,8,"[[0, 0, 0, 4], [4, 0, 1, 3], [1, 0, 4, 0], [0, 4, 3, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2], [2, 4, 3, 1]]"
332,S4_easy_4274eeb2829dd7af,4274eeb2829dd7af,3124421313422431,4,easy,6,"[[0, 0, 0, 4], [4, 0, 1, 3], [1, 3, 4, 2], [0, 4, 3, 0]]","[[3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2], [2, 4, 3, 1]]"
333,S4_hard_29d4a38b40271776,29d4a38b40271776,1324421324313142,4,hard,11,"[[0, 3, 0, 4], [4, 0, 0, 0], [0, 0, 3, 1], [0, 0, 0, 0]]","[[1, 3, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [3, 1, 4, 2]]"
334,S4_medium_29d4a38b40271776,29d4a38b40271776,1324421324313142,4,medium,8,"[[0, 3, 2, 4], [4, 0, 1, 0], [0, 0, 3, 1], [0, 0, 0, 2]]","[[1, 3, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [3, 1, 4, 2]]"
335,S4_easy_29d4a38b40271776,29d4a38b40271776,1324421324313142,4,easy,6,"[[0, 3, 2, 4], [4, 2, 1, 0], [0, 0, 3, 1], [3, 0, 0, 2]]","[[1, 3, 2, 4], [4, 2, 1, 3], [2, 4, 3, 1], [3, 1, 4, 2]]"
336,S4_hard_6f06132251e34f66,6f06132251e34f66,4321213412433412,4,hard,11,"[[0, 0, 0, 1], [2, 0, 0, 0], [0, 0, 4, 3], [3, 0, 0, 0]]","[[4, 3, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [3, 4, 1, 2]]"
337,S4_medium_6f06132251e34f66,6f06132251e34f66,4321213412433412,4,medium,8,"[[4, 0, 0, 1], [2, 0, 0, 4], [0, 0, 4, 3], [3, 0, 1, 0]]","[[4, 3, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [3, 4, 1, 2]]"
338,S4_easy_6f06132251e34f66,6f06132251e34f66,4321213412433412,4,easy,6,"[[4, 0, 0, 1], [2, 1, 3, 4], [0, 0, 4, 3], [3, 0, 1, 0]]","[[4, 3, 2, 1], [2, 1, 3, 4], [1, 2, 4, 3], [3, 4, 1, 2]]"
339,S4_hard_2cbaae0f114c73e7,2cbaae0f114c73e7,4123231414323241,4,hard,11,"[[0, 0, 0, 3], [0, 0, 0, 4], [1, 0, 0, 0], [3, 2, 0, 0]]","[[4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2], [3, 2, 4, 1]]"
340,S4_medium_2cbaae0f114c73e7,2cbaae0f114c73e7,4123231414323241,4,medium,8,"[[4, 0, 0, 3], [2, 0, 0, 4], [1, 0, 3, 0], [3, 2, 0, 0]]","[[4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2], [3, 2, 4, 1]]"
341,S4_easy_2cbaae0f114c73e7,2cbaae0f114c73e7,4123231414323241,4,easy,6,"[[4, 0, 0, 3], [2, 0, 0, 4], [1, 0, 3, 0], [3, 2, 4, 1]]","[[4, 1, 2, 3], [2, 3, 1, 4], [1, 4, 3, 2], [3, 2, 4, 1]]"
342,S4_hard_807438e710326fc1,807438e710326fc1,3214412324311342,4,hard,11,"[[0, 0, 1, 4], [0, 0, 0, 0], [2, 4, 0, 0], [1, 0, 0, 0]]","[[3, 2, 1, 4], [4, 1, 2, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
343,S4_medium_807438e710326fc1,807438e710326fc1,3214412324311342,4,medium,8,"[[3, 0, 1, 4], [0, 0, 0, 0], [2, 4, 0, 1], [1, 0, 4, 0]]","[[3, 2, 1, 4], [4, 1, 2, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
344,S4_easy_807438e710326fc1,807438e710326fc1,3214412324311342,4,easy,6,"[[3, 0, 1, 4], [0, 1, 0, 0], [2, 4, 3, 1], [1, 0, 4, 0]]","[[3, 2, 1, 4], [4, 1, 2, 3], [2, 4, 3, 1], [1, 3, 4, 2]]"
345,S4_hard_23e706c1f26399d3,23e706c1f26399d3,2431314213244213,4,hard,11,"[[0, 0, 3, 0], [0, 1, 0, 2], [0, 0, 0, 0], [4, 0, 1, 0]]","[[2, 4, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 1, 3]]"
346,S4_medium_23e706c1f26399d3,23e706c1f26399d3,2431314213244213,4,medium,8,"[[2, 0, 3, 0], [0, 1, 0, 2], [1, 0, 0, 0], [4, 2, 1, 0]]","[[2, 4, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 1, 3]]"
347,S4_easy_23e706c1f26399d3,23e706c1f26399d3,2431314213244213,4,easy,6,"[[2, 0, 3, 0], [0, 1, 0, 2], [1, 0, 2, 0], [4, 2, 1, 3]]","[[2, 4, 3, 1], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 1, 3]]"
348,S4_hard_559c209b7f29c477,559c209b7f29c477,2341142332144132,4,hard,11,"[[2, 0, 0, 1], [0, 0, 0, 0], [3, 0, 0, 0], [0, 1, 0, 2]]","[[2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2]]"
349,S4_medium_559c209b7f29c477,559c209b7f29c477,2341142332144132,4,medium,8,"[[2, 3, 0, 1], [0, 0, 0, 0], [3, 0, 1, 0], [0, 1, 3, 2]]","[[2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2]]"
350,S4_easy_559c209b7f29c477,559c209b7f29c477,2341142332144132,4,easy,6,"[[2, 3, 0, 1], [0, 0, 2, 0], [3, 0, 1, 0], [4, 1, 3, 2]]","[[2, 3, 4, 1], [1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2]]"
351,S4_hard_90d6468cd461508b,90d6468cd461508b,4132231414233241,4,hard,11,"[[0, 1, 0, 0], [2, 0, 0, 4], [0, 4, 0, 3], [0, 0, 0, 0]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
352,S4_medium_90d6468cd461508b,90d6468cd461508b,4132231414233241,4,medium,8,"[[0, 1, 3, 0], [2, 0, 1, 4], [0, 4, 0, 3], [0, 0, 0, 1]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
353,S4_easy_90d6468cd461508b,90d6468cd461508b,4132231414233241,4,easy,6,"[[0, 1, 3, 2], [2, 3, 1, 4], [0, 4, 0, 3], [0, 0, 0, 1]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
354,S4_hard_8cad5b1622076690,8cad5b1622076690,1324423131422413,4,hard,11,"[[0, 0, 2, 0], [4, 0, 0, 1], [0, 1, 0, 0], [2, 0, 0, 0]]","[[1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
355,S4_medium_8cad5b1622076690,8cad5b1622076690,1324423131422413,4,medium,8,"[[1, 0, 2, 0], [4, 0, 3, 1], [0, 1, 0, 0], [2, 4, 0, 0]]","[[1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
356,S4_easy_8cad5b1622076690,8cad5b1622076690,1324423131422413,4,easy,6,"[[1, 0, 2, 0], [4, 0, 3, 1], [0, 1, 0, 2], [2, 4, 1, 0]]","[[1, 3, 2, 4], [4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3]]"
357,S4_hard_236da39bc688b2a5,236da39bc688b2a5,3241413224131324,4,hard,11,"[[0, 2, 0, 0], [4, 0, 0, 0], [0, 0, 0, 0], [1, 3, 2, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
358,S4_medium_236da39bc688b2a5,236da39bc688b2a5,3241413224131324,4,medium,8,"[[0, 2, 0, 0], [4, 0, 0, 2], [0, 0, 1, 3], [1, 3, 2, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
359,S4_easy_236da39bc688b2a5,236da39bc688b2a5,3241413224131324,4,easy,6,"[[0, 2, 0, 0], [4, 0, 3, 2], [2, 0, 1, 3], [1, 3, 2, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
360,S4_hard_63b6c01dc23bd12d,63b6c01dc23bd12d,4321124334122134,4,hard,11,"[[0, 3, 0, 0], [0, 0, 4, 0], [3, 0, 1, 0], [2, 0, 0, 0]]","[[4, 3, 2, 1], [1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4]]"
361,S4_medium_63b6c01dc23bd12d,63b6c01dc23bd12d,4321124334122134,4,medium,8,"[[0, 3, 2, 0], [0, 0, 4, 3], [3, 0, 1, 0], [2, 0, 3, 0]]","[[4, 3, 2, 1], [1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4]]"
362,S4_easy_63b6c01dc23bd12d,63b6c01dc23bd12d,4321124334122134,4,easy,6,"[[0, 3, 2, 1], [0, 0, 4, 3], [3, 0, 1, 2], [2, 0, 3, 0]]","[[4, 3, 2, 1], [1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4]]"
363,S4_hard_8735c8a9099fb4b3,8735c8a9099fb4b3,1342243132144123,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 1], [0, 0, 0, 0], [0, 1, 2, 3]]","[[1, 3, 4, 2], [2, 4, 3, 1], [3, 2, 1, 4], [4, 1, 2, 3]]"
364,S4_medium_8735c8a9099fb4b3,8735c8a9099fb4b3,1342243132144123,4,medium,8,"[[0, 0, 4, 0], [0, 0, 0, 1], [3, 2, 0, 4], [0, 1, 2, 3]]","[[1, 3, 4, 2], [2, 4, 3, 1], [3, 2, 1, 4], [4, 1, 2, 3]]"
365,S4_easy_8735c8a9099fb4b3,8735c8a9099fb4b3,1342243132144123,4,easy,6,"[[1, 0, 4, 2], [0, 0, 0, 1], [3, 2, 0, 4], [0, 1, 2, 3]]","[[1, 3, 4, 2], [2, 4, 3, 1], [3, 2, 1, 4], [4, 1, 2, 3]]"
366,S4_hard_e1839e8929f45a1c,e1839e8929f45a1c,3142243113244213,4,hard,11,"[[0, 0, 0, 0], [0, 4, 3, 0], [0, 3, 0, 4], [0, 0, 1, 0]]","[[3, 1, 4, 2], [2, 4, 3, 1], [1, 3, 2, 4], [4, 2, 1, 3]]"
367,S4_medium_e1839e8929f45a1c,e1839e8929f45a1c,3142243113244213,4,medium,8,"[[0, 1, 4, 0], [0, 4, 3, 0], [0, 3, 0, 4], [4, 0, 1, 0]]","[[3, 1, 4, 2], [2, 4, 3, 1], [1, 3, 2, 4], [4, 2, 1, 3]]"
368,S4_easy_e1839e8929f45a1c,e1839e8929f45a1c,3142243113244213,4,easy,6,"[[0, 1, 4, 0], [2, 4, 3, 0], [0, 3, 0, 4], [4, 0, 1, 3]]","[[3, 1, 4, 2], [2, 4, 3, 1], [1, 3, 2, 4], [4, 2, 1, 3]]"
369,S4_hard_ef62087b9e92b65e,ef62087b9e92b65e,3142421313242431,4,hard,11,"[[0, 0, 0, 2], [0, 2, 0, 3], [1, 0, 0, 0], [2, 0, 0, 0]]","[[3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4], [2, 4, 3, 1]]"
370,S4_medium_ef62087b9e92b65e,ef62087b9e92b65e,3142421313242431,4,medium,8,"[[0, 0, 0, 2], [4, 2, 0, 3], [1, 0, 0, 4], [2, 4, 0, 0]]","[[3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4], [2, 4, 3, 1]]"
371,S4_easy_ef62087b9e92b65e,ef62087b9e92b65e,3142421313242431,4,easy,6,"[[3, 1, 0, 2], [4, 2, 0, 3], [1, 0, 0, 4], [2, 4, 0, 0]]","[[3, 1, 4, 2], [4, 2, 1, 3], [1, 3, 2, 4], [2, 4, 3, 1]]"
